popularity,budget,revenue,original_title,director,runtime,genres,release_year,budget_adj,revenue_adj,century,profit
0.186474,0,4488529,Flawless,Joel Schumacher,112,Comedy,1999,0.0,5875721.66447116,20th,4488529
0.173433,25000000,12000000,The King and I,Richard Rich,87,Animation,1999,32726321.164858,15708634.1591318,20th,-13000000
0.170248,0,0,Babylon 5: A Call to Arms,Michael Vejar,94,Action,1999,0.0,0.0,20th,0
0.16786900000000002,14000000,0,A Walk on the Moon,Tony Goldwyn,107,Drama,1999,18326739.8523205,0.0,20th,-14000000
0.166168,10000000,0,Resurrection,Russell Mulcahy,103,Crime,1999,13090528.4659432,0.0,20th,-10000000
0.081035,0,0,Terror Firmer,Lloyd Kaufman,114,Comedy,1999,0.0,0.0,20th,0
0.16333699999999898,7000000,7292175,Outside Providence,Michael Corrente,96,Romance,1999,9163369.92616025,9545842.44161395,20th,292175
0.162638,0,0,Passport to Paris,Alan Metter,87,Comedy,1999,0.0,0.0,20th,0
0.161076,0,0,Hum Dil De Chuke Sanam,Sanjay Leela Bhansali,188,Drama,1999,0.0,0.0,20th,0
0.153649,0,0,Children of the Corn 666: Isaac's Return,Kari Skogland,82,Horror,1999,0.0,0.0,20th,0
0.175782,12000000,0,Breakfast of Champions,Alan Rudolph,110,Comedy,1999,15708634.1591318,0.0,20th,-12000000
0.145004,0,0,In Dreams,Neil Jordan,100,Drama,1999,0.0,0.0,20th,0
0.144508,0,239894,Body Shots,Michael Cristofer,106,Drama,1999,0.0,314033.92358089803,20th,239894
0.134902,0,0,Rang-e khoda,Majid Majidi,90,Family,1999,0.0,0.0,20th,0
0.132643,4250000,0,Blackadder Back & Forth,Paul Weiland,33,Comedy,1999,5563474.59802587,0.0,20th,-4250000
0.50812,2500000,0,Wishmaster 2: Evil Never Dies,Jack Sholder,96,Fantasy,1999,3272632.1164858,0.0,20th,-2500000
0.129744,70000000,0,Dudley Do-Right,Hugh Wilson,77,Comedy,1999,91633699.2616025,0.0,20th,-70000000
0.127664,0,0,Doug's 1st Movie,Maurice Joyce,77,Animation,1999,0.0,0.0,20th,0
0.126159,0,0,Ratcatcher,Lynne Ramsay,94,Drama,1999,0.0,0.0,20th,0
0.12236500000000004,0,0,Chris Rock: Bigger & Blacker,Keith Truesdell,65,Comedy,1999,0.0,0.0,20th,0
0.118187,450000,2049595,Trick,Jim Fall,89,Comedy,1999,589073.780967445,2683028.16911549,20th,1599595
0.116694,12000000,36450736,Baby Geniuses,Bob Clark,97,Comedy,1999,15708634.1591318,47715939.7212581,20th,24450736
0.107256,0,0,Komodo,Michael Lantieri,90,Adventure,1999,0.0,0.0,20th,0
0.105168,0,0,Plunkett & MacLeane,Jake Scott,93,Drama,1999,0.0,0.0,20th,0
0.100043,0,0,David Copperfield,Simon Curtis,185,Drama,1999,0.0,0.0,20th,0
0.096582,0,0,Batman Beyond: The Movie,Curt Geda|Dan Riba|Yukio Suzuki|Butch Lukic,132,Animation,1999,0.0,0.0,20th,0
0.083178,0,0,The Thirteenth Year,Duwayne Dunham,95,TV Movie,1999,0.0,0.0,20th,0
0.238748,3800000,28200000,East Is East,Damien O'Donnell,97,Comedy,1999,4974400.81705842,36915290.27395979,20th,24400000
0.090186,1,100,Lost & Found,Jeff Pollack,95,Comedy,1999,1.30905284659432,130.905284659432,20th,99
0.089789,9210000,0,Walking with Dinosaurs,Tim Haines|Jasper James,180,Documentary,1999,12056376.7171337,0.0,20th,-9210000
0.10041,0,0,Johnny Tsunami,Steve Boyum,88,TV Movie,1999,0.0,0.0,20th,0
0.19893,0,0,Switching Goals,David Steinberg,85,Comedy,1999,0.0,0.0,20th,0
0.082451,0,0,Bad ma ra khahad bord,Abbas Kiarostami,118,Drama,1999,0.0,0.0,20th,0
0.077584,0,0,Guest House Paradiso,Adrian Edmondson,89,Comedy,1999,0.0,0.0,20th,0
0.079104,12000000,21001563,Tea with Mussolini,Franco Zeffirelli,117,Comedy,1999,15708634.1591318,27492155.82808,20th,9001563
0.064295,0,0,"Sabrina, Down Under",Kenneth R. Koch,120,Comedy,1999,0.0,0.0,20th,0
0.05159400000000002,0,0,George Carlin: You Are All Diseased,Rocco Urbisci,65,TV Movie,1999,0.0,0.0,20th,0
0.034182,0,0,Come te nessuno mai,Gabriele Muccino,90,Comedy,1999,0.0,0.0,20th,0
0.044502,0,0,æˆé¾çš„ç‰¹æŠ€,Jackie Chan,94,Documentary,1999,0.0,0.0,20th,0
0.043438,0,0,Scooby-Doo! and the Witch's Ghost,Jim Stenstrum,70,Animation,1999,0.0,0.0,20th,0
0.038156,0,0,Storm of the Century,Craig R. Baxley,257,Thriller,1999,0.0,0.0,20th,0
0.181712,0,0,Mulholland Dr.,David Lynch,88,TV Movie,1999,0.0,0.0,20th,0
0.015074,0,0,Sarfarosh,John Mathew Matthan,162,Foreign,1999,0.0,0.0,20th,0
8.09375399999999,8000000,213928762,Pulp Fiction,Quentin Tarantino,154,Thriller,1994,11768892.4927853,314713075.136581,20th,205928762
7.192039,25000000,28341469,The Shawshank Redemption,Frank Darabont,142,Drama,1994,36777789.039954,41693462.718575895,20th,3341469
6.715966000000001,55000000,677945399,Forrest Gump,Robert Zemeckis,142,Comedy,1994,80911135.8878989,997333314.6011788,20th,622945399
4.782687999999991,45000000,788241776,The Lion King,Roger Allers|Rob Minkoff,89,Family,1994,66200020.2719173,1159591590.00826,20th,743241776
2.536898,30000000,350448145,Speed,Jan de Bont,116,Action,1994,44133346.8479448,515548317.850129,20th,320448145
2.360701,17000000,247275374,Dumb and Dumber,Peter Farrelly,107,Comedy,1994,25008896.5471687,363769661.58990896,20th,230275374
2.126863,30000000,51132598,The Naked Gun 33â…“: The Final Insult,Peter Segal,83,Comedy,1994,44133346.8479448,75221756.0923511,20th,21132598
2.0644400000000003,60000000,223664608,Interview with the Vampire,Neil Jordan,123,Horror,1994,88266693.6958897,329035590.74912,20th,163664608
1.849051,0,0,The Return of Jafar,Toby Shelton|Alan Zaslove|Tad Stones,69,Adventure,1994,0.0,0.0,20th,0
1.843243,115000000,378882411,True Lies,James Cameron,141,Action,1994,169177829.58378798,557378295.3082862,20th,263882411
1.627278,23000000,351583407,The Mask,Chuck Russell,101,Romance,1994,33835565.91675769,517218414.903772,20th,328583407
1.455878,0,0,Maverick,Richard Donner,127,Action,1994,0.0,0.0,20th,0
1.364852,55000000,196567262,Stargate,Roland Emmerich,121,Action,1994,80911135.8878989,289172371.759895,20th,141567262
1.353693,62000000,215887717,Clear and Present Danger,Phillip Noyce,141,Action,1994,91208916.819086,317594916.485732,20th,153887717
1.309466,34000000,50282766,Natural Born Killers,Oliver Stone,119,Crime,1994,50017793.0943375,73971558.411735,20th,16282766
1.297355,27000,3151130,Clerks,Kevin Smith,92,Comedy,1994,39720.0121631503,4635663.77509881,20th,3124130
1.267344,50000000,119208989,Beverly Hills Cop III,John Landis,104,Action,1994,73555578.07990809,175369721.964328,20th,69208989
1.259399,22000000,189833357,The Santa Clause,John Pasquin,97,Fantasy,1994,32364454.3551595,279266046.259691,20th,167833357
1.253496,30000000,160638883,Legends of the Fall,Edward Zwick,133,Drama,1994,44133346.8479448,236317718.023514,20th,130638883
1.23859,0,30156002,Blown Away,Stephen Hopkins,121,Drama,1994,0.0,44362843.19377729,20th,30156002
1.23287099999999,6000000,254700832,Four Weddings and a Funeral,Mike Newell,117,Comedy,1994,8826669.36958897,374693338.703871,20th,248700832
1.180484,28000000,0,The Stand,Mick Garris,366,Adventure,1994,41191123.7247485,0.0,20th,-28000000
1.040901,0,45610410,D2: The Mighty Ducks,Sam Weisman,106,Action,1994,0.0,67098001.4802324,20th,45610410
1.022699,45000000,117615211,The Client,Joel Schumacher,119,Drama,1994,66200020.2719173,173025096.72190702,20th,72615211
0.983841,15000000,94000000,The Crow,Alex Proyas,102,Fantasy,1994,22066673.4239724,138284486.790227,20th,79000000
0.962847,40000000,0,RiÂ¢hie RiÂ¢h,Donald Petrie,95,Comedy,1994,58844462.4639265,0.0,20th,-40000000
0.954392,46000000,341631208,The Flintstones,Brian Levant,91,Fantasy,1994,67671131.83351551,502577619.891546,20th,295631208
0.951117,0,46264384,Miracle on 34th Street,Les Mayfield,114,Fantasy,1994,0.0,68060070.192617,20th,46264384
0.948788,38000000,120000000,Star Trek: Generations,David Carson,118,Science Fiction,1994,55902239.3407301,176533387.391779,20th,82000000
0.943815,15000000,107217396,Ace Ventura: Pet Detective,Tom Shadyac,86,Comedy,1994,22066673.4239724,157728750.860048,20th,92217396
0.936924,0,0,It Could Happen to You,Andrew Bergman,101,Comedy,1994,0.0,0.0,20th,0
0.8801479999999989,0,126247,Police Academy: Mission to Moscow,Alan Metter,83,Action,1994,0.0,185723.421317083,20th,126247
0.8671200000000001,55000000,214015089,Disclosure,Barry Levinson,123,Drama,1994,80911135.8878989,314840071.784359,20th,159015089
0.8485540000000001,60000000,37000000,Junior,Ivan Reitman,109,Comedy,1994,88266693.6958897,54431127.779132,20th,-23000000
0.8484729999999989,14000000,18090181,New Nightmare,Wes Craven,112,Horror,1994,20595561.8623742,26612674.4205034,20th,4090181
0.8431700000000001,25000000,48063435,The Shadow,Russell Mulcahy,108,Adventure,1994,36777789.039954,70706674.91862181,20th,23063435
0.8340290000000001,5000000,3049135,Heavenly Creatures,Peter Jackson,99,Drama,1994,7355557.80799081,4485617.75137361,20th,-1950865
0.787327,35000000,9771658,The Swan Princess,Richard Rich,90,Fantasy,1994,51488904.6559357,14375199.0597831,20th,-25228342
0.7763800000000001,27000000,13670688,The Pagemaster,Pixote Hunt|Joe Johnston|Maurice Hunt,80,Fantasy,1994,39720012.163150296,20111107.1718012,20th,-13329312
0.767191,12000000,15826984,The Next Karate Kid,Christopher Cain,107,Adventure,1994,17653338.739177898,23283259.1476291,20th,3826984
0.764286,0,0,Airheads,Michael Lehmann,92,Comedy,1994,0.0,0.0,20th,0
0.7624920000000001,0,0,The Land Before Time II: The Great Valley Adventure,Roy Allen Smith,73,Animation,1994,0.0,0.0,20th,0
0.736742,40000000,19726050,Color of Night,Richard Rush,121,Thriller,1994,58844462.4639265,29019220.2196634,20th,-20273950
0.729837,18000000,5887457,Ed Wood,Tim Burton,127,Comedy,1994,26480008.1087669,8661106.06111203,20th,-12112543
0.710052,27000000,101646581,Timecop,Peter Hyams,99,Thriller,1994,39720012.163150296,149533460.506024,20th,74646581
0.684636,63000000,25052000,Wyatt Earp,Lawrence Kasdan,191,Drama,1994,92680028.3806842,36854286.8411571,20th,-37948000
0.6734640000000001,0,0,Only You,Norman Jewison,115,Comedy,1994,0.0,0.0,20th,0
0.665544999999999,0,0,Death and the Maiden,Roman Polanski,103,Drama,1994,0.0,0.0,20th,0
0.64184,0,0,"The Adventures of Priscilla, Queen of the Desert",Stephan Elliott,104,Drama,1994,0.0,0.0,20th,0
0.637496,0,0,Quiz Show,Robert Redford,133,History,1994,0.0,0.0,20th,0
0.629985,50000000,16478900,Terminal Velocity,Deran Sarafian,102,Action,1994,73555578.07990809,24242300.3124199,20th,-33521100
0.625244999999999,0,0,Shallow Grave,Danny Boyle,89,Crime,1994,0.0,0.0,20th,0
0.614943999999999,3000000,15119639,Muriel's Wedding,P.J. Hogan,106,Drama,1994,4413334.68479448,22242675.7400904,20th,12119639
0.6072810000000001,35000000,99423521,Street Fighter,Steven E. de Souza,102,Action,1994,51488904.6559357,146263091.237897,20th,64423521
0.605753,45000000,170362582,The Specialist,Luis Llosa,110,Action,1994,66200020.2719173,250622364.043915,20th,125362582
0.595882,0,0,Zhong Nan Hai bao biao,Corey Yuen Kwai,92,Drama,1994,0.0,0.0,20th,0
0.590765,28000000,11373501,Thumbelina,Don Bluth|Gary Goldman,87,Animation,1994,41191123.7247485,16731688.8169482,20th,-16626499
0.590148999999999,26000000,36800000,Highlander III: The Sorcerer,Andrew Morahan,99,Action,1994,38248900.6015522,54136905.4668123,20th,10800000
0.586306,50000000,49000000,On Deadly Ground,Steven Seagal,102,Action,1994,73555578.07990809,72084466.5183099,20th,-1000000
0.586167,0,1596687,Chasers,Dennis Hopper,102,Comedy,1994,0.0,2348904.70595348,20th,1596687
0.583325,1500000,0,The Fantastic Four,Oley Sassone,90,Action,1994,2206667.34239724,0.0,20th,-1500000
0.57917,0,0,Black Beauty,Caroline Thompson,88,Action,1994,0.0,0.0,20th,0
0.5705640000000001,30000000,0,Getting Even with Dad,Howard Deutch,109,Family,1994,44133346.8479448,0.0,20th,-30000000
0.564501,45000000,112006296,Frankenstein,Kenneth Branagh,123,Drama,1994,66200020.2719173,164773757.01738602,20th,67006296
0.563685,40000000,24332324,Renaissance Man,Penny Marshall,128,Comedy,1994,58844462.4639265,35795563.1569524,20th,-15667676
0.544269,10000000,29392418,A Low Down Dirty Shame,Keenen Ivory Wayans,100,Action,1994,14711115.6159816,43239525.943125896,20th,19392418
0.53801,17000000,0,The Neverending Story III: Escape from Fantasia,Peter MacDonald,95,Family,1994,25008896.5471687,0.0,20th,-17000000
0.536193,15000000,11300653,PrÃªt-Ã -Porter,Robert Altman,133,Drama,1994,22066673.4239724,16624521.2819089,20th,-3699347
0.528782,26000000,8009329,The Chase,Adam Rifkin,89,Comedy,1994,38248900.6015522,11782616.4925434,20th,-17990671
0.525319,30000000,0,The Hudsucker Proxy,Joel Coen,111,Comedy,1994,44133346.8479448,0.0,20th,-30000000
0.509774,11500000,20079850,Reality Bites,Ben Stiller,99,Drama,1994,16917782.9583788,29539699.4901568,20th,8579850
0.503888,0,2201126,Once Were Warriors,Lee Tamahori,99,Drama,1994,0.0,3238101.90713431,20th,2201126
0.495434,0,0,The Jungle Book,Stephen Sommers,111,Adventure,1994,0.0,0.0,20th,0
0.493082,0,0,Bullets Over Broadway,Woody Allen,98,Action,1994,0.0,0.0,20th,0
0.48427,23000000,71368,A Troll in Central Park,Don Bluth|Gary Goldman,76,Fantasy,1994,33835565.91675769,104990.28992813699,20th,-22928632
0.469793,20000000,0,Guarding Tess,Hugh Wilson,96,Comedy,1994,29422231.2319632,0.0,20th,-20000000
0.4688020000000001,18000000,0,Little Women,Gillian Armstrong,115,Drama,1994,26480008.1087669,0.0,20th,-18000000
0.4596020000000001,0,50236831,Angels in the Outfield,William Dear,102,Fantasy,1994,0.0,73903982.902153,20th,50236831
0.45309,0,0,The Getaway,Roger Donaldson,115,Drama,1994,0.0,0.0,20th,0
0.4412430000000001,0,0,Mrs. Parker and the Vicious Circle,Alan Rudolph,125,Drama,1994,0.0,0.0,20th,0
0.4375810000000001,0,0,Wolf,Mike Nichols,125,Fantasy,1994,0.0,0.0,20th,0
0.433125,0,0,Amateur,Hal Hartley,105,Crime,1994,0.0,0.0,20th,0
0.4327760000000001,0,0,The Madness of King George,Nicholas Hytner,107,Comedy,1994,0.0,0.0,20th,0
0.432319,0,0,Above the Rim,Jeff Pollack,96,Crime,1994,0.0,0.0,20th,0
0.425715,45000000,0,Drop Zone,John Badham,101,Action,1994,66200020.2719173,0.0,20th,-45000000
0.421125,0,0,Exotica,Atom Egoyan,103,Drama,1994,0.0,0.0,20th,0
0.420671,0,0,Little Giants,Duwayne Dunham,107,Comedy,1994,0.0,0.0,20th,0
0.420487,15000000,0,Mixed Nuts,Nora Ephron,97,Comedy,1994,22066673.4239724,0.0,20th,-15000000
0.42028,0,16668552,Blink,Michael Apted,106,Mystery,1994,0.0,24521299.5623001,20th,16668552
0.419986,25000000,0,I.Q.,Fred Schepisi,100,Comedy,1994,36777789.039954,0.0,20th,-25000000
0.419114,0,0,Mute Witness,Anthony Waller,95,Thriller,1994,0.0,0.0,20th,0
0.414753,20000000,0,No Escape,Martin Campbell,118,Action,1994,29422231.2319632,0.0,20th,-20000000
0.4126510000000001,0,18137661,Milk Money,Richard Benjamin,108,Comedy,1994,0.0,26682522.797448,20th,18137661
0.409529,0,106683817,Nell,Michael Apted,112,Drama,1994,0.0,156943796.624122,20th,106683817
0.408327,2500000,0,Phantasm III: Lord of the Dead,Don Coscarelli,91,Horror,1994,3677778.9039954,0.0,20th,-2500000
0.4164600000000001,0,13145977,Greedy,Jonathan Lynn,113,Comedy,1994,0.0,19339198.7532035,20th,13145977
0.396531,13000000,0,Blank Check,Rupert Wainwright,93,Comedy,1994,19124450.3007761,0.0,20th,-13000000
0.394187,700000,7830611,Hoop Dreams,Steve James,171,Documentary,1994,1029778.09311871,11519702.3764777,20th,7130611
0.391182,0,0,"Corrina, Corrina",Jessie Nelson,115,Comedy,1994,0.0,0.0,20th,0
0.390373,0,28881266,In the Army Now,"Daniel Petrie, Jr.",91,Comedy,1994,0.0,42487564.3261919,20th,28881266
0.387981,3500000,2341309,Double Dragon,James Yukich,89,Action,1994,5148890.46559357,3444326.73917383,20th,-1158691
0.387503,6000000,0,The Paper,Ron Howard,112,Comedy,1994,8826669.36958897,0.0,20th,-6000000
0.383679,0,0,Fresh,Boaz Yakin,114,Crime,1994,0.0,0.0,20th,0
0.381482,0,0,Il Mostro,Roberto Benigni,112,Comedy,1994,0.0,0.0,20th,0
0.377766,0,0,The Road to Wellville,Alan Parker,118,Comedy,1994,0.0,0.0,20th,0
0.363695,0,0,The Cowboy Way,Gregg Champion,102,Western,1994,0.0,0.0,20th,0
0.181617,0,0,Lassie,Daniel Petrie,94,Action,1994,0.0,0.0,20th,0
0.352785,0,763847,Before the Rain,MilÄo ManÄevski,113,Drama,1994,0.0,1123704.15299207,20th,763847
0.255858,11000000,11439193,The Ref,Ted Demme,97,Comedy,1994,16182227.1775797,16828329.077652697,20th,439193
0.34428600000000004,0,30626182,Major League II,David S. Ward,105,Comedy,1994,0.0,45054530.4278095,20th,30626182
0.343051,0,1422749,Death Machine,Stephen Norrington,117,Action,1994,0.0,2093022.50315222,20th,1422749
0.34042100000000003,0,0,My Father the Hero,Steve Miner,90,Comedy,1994,0.0,0.0,20th,0
0.339602,40000000,0,North,Rob Reiner,87,Comedy,1994,58844462.4639265,0.0,20th,-40000000
0.33669,0,0,Swimming with Sharks,George Huang,101,Crime,1994,0.0,0.0,20th,0
0.331455,17080000,21011500,The Air Up There,Paul Michael Glaser,107,Comedy,1994,25126585.4720966,30910260.5765198,20th,3931500
0.328583,0,0,La citÃ© de la peur,Alain BerbÃ©rian,93,Comedy,1994,0.0,0.0,20th,0
0.32582,0,6841570,Exit to Eden,Garry Marshall,113,Comedy,1994,0.0,10064712.7264831,20th,6841570
0.240785,0,0,Nobody's Fool,Robert Benton,110,Drama,1994,0.0,0.0,20th,0
0.317848,0,5777916,Trapped in Paradise,George Gallo,111,Action,1994,0.0,8499959.02954301,20th,5777916
0.31059200000000003,0,1907743,Jing wu ying xiong,Gordon Chan,103,Action,1994,0.0,2806502.78385796,20th,1907743
0.17186700000000002,0,0,Blue Chips,William Friedkin,108,Drama,1994,0.0,0.0,20th,0
0.304056,1000000,0,Roadracers,Robert Rodriguez,95,Drama,1994,1471111.56159816,0.0,20th,-1000000
0.302754,0,0,City Slickers II: The Legend of Curly's Gold,Paul Weiland,116,Action,1994,0.0,0.0,20th,0
0.291348,0,0,Death Wish 5: The Face of Death,Allan A. Goldstein,95,Action,1994,0.0,0.0,20th,0
0.29090900000000003,0,0,Lightning Jack,Simon Wincer|Paul Hogan|Greg Coote,98,Action,1994,0.0,0.0,20th,0
0.404295,0,0,Immortal Beloved,Bernard Rose,121,Drama,1994,0.0,0.0,20th,0
0.282609,25000000,22200000,Don Juan DeMarco,Jeremy Leven,97,Romance,1994,36777789.039954,32658676.6674792,20th,-2800000
0.278598,0,15240435,Bad Girls,Jonathan Kaplan,99,Action,1994,0.0,22420380.1322852,20th,15240435
0.275024,45000000,0,I Love Trouble,Charles Shyer,123,Action,1994,66200020.2719173,0.0,20th,-45000000
0.24479,0,0,Riget,Lars von Trier,273,Horror,1994,0.0,0.0,20th,0
0.271219,0,67308282,The Little Rascals,Penelope Spheeris,82,Romance,1994,0.0,99017991.84150948,20th,67308282
0.271158,400000,0,Kickboxer 4: The Aggressor,Albert Pyun,90,Drama,1994,588444.624639265,0.0,20th,-400000
0.27026700000000003,2000000,2260622,Leprechaun 2,Rodman Flender,85,Comedy,1994,2942223.12319632,3325627.16060316,20th,260622
0.26945,200000,0,Spanking the Monkey,David O. Russell,106,Comedy,1994,294222.312319632,0.0,20th,-200000
0.266651,0,0,S.F.W.,Jefery Levy,96,Comedy,1994,0.0,0.0,20th,0
0.251549,50000000,16671505,Baby's Day Out,Patrick Read Johnson,99,Action,1994,73555578.07990809,24525643.7547415,20th,-33328495
0.246647,600000,185898,Texas Chainsaw Massacre: The Next Generation,Kim Henkel,95,Comedy,1994,882666.936958897,273476.697077975,20th,-414102
0.246531,0,0,My Girl 2,Howard Zieff,99,Comedy,1994,0.0,0.0,20th,0
0.243921,7400000,7690013,Surviving the Game,Ernest R. Dickerson,96,Action,1994,10886225.5558264,11312867.0331401,20th,290013
0.417317,0,0,Camp Nowhere,Jonathan Prince,96,Comedy,1994,0.0,0.0,20th,0
0.227473,0,0,The River Wild,Curtis Hanson,108,Adventure,1994,0.0,0.0,20th,0
0.416428,45000000,21355893,Intersection,Mark Rydell,98,Drama,1994,66200020.2719173,31416901.1005532,20th,-23644107
0.226718,0,0,Little Odessa,James Gray,98,Drama,1994,0.0,0.0,20th,0
0.230703,0,0,Cops & Robbersons,Michael Ritchie,93,Action,1994,0.0,0.0,20th,0
0.220556,0,0,Fatherland,Christopher Menaul,106,Drama,1994,0.0,0.0,20th,0
